[2018-05-22 12:05:09,981][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[花园城(三期)] ok!
[2018-05-22 12:05:10,025][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[十五峯花园] ok!
[2018-05-22 12:05:10,059][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[凯丰花园] ok!
[2018-05-22 12:05:10,084][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[碧海云天(二期)] ok!
[2018-05-22 12:05:10,125][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[铂金时代公寓] ok!
[2018-05-22 12:05:10,158][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[德兴大厦] ok!
[2018-05-22 12:05:10,743][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2028] cm_name[奥林华府] ok!
[2018-05-22 12:05:10,792][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2030] cm_name[泰富华庭] ok!
[2018-05-22 12:05:10,819][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[漾福居] ok!
[2018-05-22 12:05:10,879][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[祥云天都世纪] ok!
[2018-05-22 12:05:10,948][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[招商海琴花园] ok!
[2018-05-22 12:05:10,988][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[金色海琴苑] ok!
[2018-05-22 12:05:11,022][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[桃苑公寓] ok!
[2018-05-22 12:05:11,048][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[云顶嘉园] ok!
[2018-05-22 12:05:11,104][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1002] cm_name[春华四季园] ok!
[2018-05-22 12:05:11,350][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[名居绿海名居] ok!
[2018-05-22 12:05:11,892][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1002] cm_name[金地梅陇镇] ok!
[2018-05-22 12:05:11,931][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[招商桃花园一二期] ok!
[2018-05-22 12:05:11,964][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[花园城(一期)] ok!
[2018-05-22 12:05:11,997][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[淘金山] ok!
[2018-05-22 12:05:12,023][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[都市阳光名苑] ok!
[2018-05-22 12:05:12,048][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[招商海月花园(二期)] ok!
[2018-05-22 12:05:12,096][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[汇泰大厦] ok!
[2018-05-22 12:05:12,120][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[波托菲诺天鹅堡] ok!
[2018-05-22 12:05:12,152][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[玮鹏花园(核电公寓)] ok!
[2018-05-22 12:05:12,277][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2028] cm_name[万科城(一期)] ok!
